# word	lang_code	lang_name	definition_en	definition_lang	glyph_string
concept_145	az	Azerbaijani	concept_145	Concept_145	☀◔✯✷✸✰♣◌✦◕◒☽☯✹✬○◌♣◈✾☀◔✰✸☼◓◕✦★◍◓☼☀◔✸✰◇✿○✬✮✶△✧✫▼✫▼✬○✷✯♠◆✧△◍★◒☽✸✰♡◉
concept_145	eu	Basque	concept_145	kontzeptua_145	◕✦✦◕✻⚜♡◉✩▲♡◉☀◔✭●⚛✽♣◌☯✹✰✸◉♡⚚✼✽⚛♡◉♣◌◐☆✩▲♡◉◉♡✼⚚◈✾✾◈◒☽✮✶▼✫▲✩☽◒◑☾✬○✧△
concept_145	be	Belarusian	concept_145	канцэпцыя_145	✼⚚✼⚚✼⚚♣◌◕✦▲✩◕✦✧△◑☾✺⚝◌♣☯✹⚜✻◈✾☼◓▼✫✯✷⚛✽✽⚛✫▼✶✮◑☾◈✾◒☽✿◇✶✮⚝✺⚚✼✩▲✦◕⚛✽✾◈
concept_145	bs	Bosnian	concept_145	koncept_145	◎♤✶✮☯✹◈✾✮✶◆♠♡◉⚜✻△✧◌♣◍★◇✿◐☆✾◈☾◑✼⚚◇✿⚜✻✼⚚♡◉✪▽☼◓♡◉★◍◑☾◇✿✾◈◔☀♤◎⚝✺◐☆✧△
concept_145	ca	Catalan	concept_145	concepte_145	⚛✽✼⚚◑☾⚝✺✷✯✪▽✯✷♠◆✫▼✮✶▲✩✰✸▽✪⚜✻◈✾✩▲✸✰✽⚛✮✶△✧☀◔⚜✻✹☯◐☆◎♤☾◑◉♡◕✦✶✮✦◕✬○◎♤
concept_145	eo	Esperanto	concept_145	koncepto_145	⚛✽◑☾✫▼▽✪◇✿✭●◕✦✦◕✽⚛☾◑◔☀✹☯✹☯✩▲✭●✸✰✬○☾◑✦◕♠◆✬○☾◑☼◓✰✸♡◉✾◈☾◑✾◈✰✸✧△◔☀✬○
concept_145	tl	Filipino	concept_145	Konsepto_145	✪▽◕✦◍★✦◕◉♡✰✸✻⚜✽⚛✻⚜♡◉♣◌☯✹▲✩⚚✼✫▼☀◔☾◑◈✾✮✶☾◑☆◐◉♡◉♡●✭✭●⚜✻✹☯✹☯✷✯✼⚚▼✫✿◇
concept_145	gl	Galician	concept_145	concepto_145	⚝✺◎♤✼⚚☼◓♡◉✹☯✷✯⚜✻♠◆✩▲△✧⚝✺✩▲○✬✰✸✪▽△✧☆◐◓☼◒☽✼⚚✯✷✰✸♡◉✾◈✧△♤◎☽◒⚚✼▼✫◑☾✪▽
concept_145	ka	Georgian	concept_145	კონცეფცია_145	●✭☆◐◈✾◇✿✸✰✧△◑☾✮✶☀◔◌♣☀◔✭●✹☯✻⚜✸✰★◍◕✦◆♠✽⚛☾◑✼⚚◌♣✺⚝✦◕◌♣☼◓◆♠✪▽◑☾☽◒◌♣✮✶
concept_145	is	Icelandic	concept_145	hugtak_145	✹☯☾◑✼⚚◐☆◉♡✶✮✷✯☽◒◆♠✽⚛◇✿◈✾✽⚛◒☽☯✹◉♡✹☯▼✫☾◑✰✸⚝✺★◍⚜✻▲✩✯✷◉♡✼⚚●✭◆♠◆♠☼◓✧△
concept_145	ga	Irish	concept_145	coincheap_145	▼✫✪▽☀◔△✧✮✶☼◓✾◈☾◑✪▽✺⚝◆♠☀◔✽⚛▽✪☾◑✫▼☽◒○✬♡◉◌♣◓☼✰✸△✧✫▼✫▼✩▲◇✿✯✷✺⚝♤◎☽◒♤◎
concept_145	jw	Javanese	concept_145	Konsep_145	⚜✻✦◕✺⚝◆♠✿◇☾◑△✧☀◔◑☾♡◉○✬✩▲◇✿◒☽⚚✼☆◐✺⚝✭●♡◉☾◑♡◉◌♣✼⚚●✭★◍▼✫♤◎✫▼◍★◎♤◐☆✶✮
concept_145	kn	Kannada	concept_145	ಪರಿಕಲ್ಪನೆ_145	✹☯▼✫★◍✼⚚✸✰☀◔☼◓◌♣✽⚛◒☽◇✿✭●◇✿◇✿◆♠◈✾◍★✧△⚜✻✷✯✹☯✩▲☀◔★◍◈✾◓☼✭●✾◈✸✰✸✰✮✶✬○
concept_145	kk	Kazakh	concept_145	тұжырымдама_145	◐☆◇✿✽⚛○✬✪▽◓☼○✬✮✶▼✫◐☆☀◔✿◇○✬♡◉♣◌✪▽☀◔♠◆●✭☆◐✿◇✼⚚◈✾✼⚚♡◉☀◔△✧✿◇✸✰☆◐♡◉▲✩
concept_145	km	Khmer	concept_145	Concept_145	◍★◔☀⚛✽✼⚚♤◎⚜✻♠◆◇✿◕✦☼◓✫▼✽⚛♠◆△✧◍★✹☯✽⚛☼◓✯✷▽✪✶✮☆◐✩▲☽◒◒☽◑☾◍★✻⚜▽✪♡◉◈✾⚝✺
concept_145	lo	Lao	concept_145	Concept_145	◔☀★◍✿◇✺⚝◌♣◒☽◆♠◕✦◑☾⚜✻⚜✻✯✷○✬✪▽☽◒☼◓☼◓✿◇✶✮✩▲✼⚚⚜✻☾◑♣◌◆♠✬○✦◕✹☯◑☾✫▼✻⚜★◍
concept_145	la	Latin	concept_145	concept_145	✦◕✯✷♠◆✩▲⚝✺✹☯✿◇△✧✭●✶✮✽⚛✻⚜◍★◇✿●✭✺⚝✪▽✭●⚝✺✽⚛⚝✺✫▼⚚✼⚜✻☯✹✰✸♤◎✻⚜✮✶☽◒♠◆★◍
concept_145	mk	Macedonian	concept_145	концепт_145	○✬☽◒♤◎▼✫◉♡✻⚜☼◓♤◎♣◌♡◉◕✦◑☾◇✿✮✶☼◓◌♣◉♡◔☀◈✾◔☀◒☽✺⚝✸✰◔☀◒☽⚝✺☾◑☽◒✩▲◐☆♠◆⚚✼
concept_145	mg	Malagasy	concept_145	Concept_145	✬○✼⚚☀◔⚝✺✺⚝✺⚝♤◎☀◔✿◇◑☾☽◒▽✪★◍◈✾♠◆♡◉▲✩◈✾◓☼✪▽♣◌♤◎✺⚝⚛✽☆◐◉♡✾◈★◍♤◎☆◐✫▼△✧
concept_145	ml	Malayalam	concept_145	ആശയം_145	◒☽✹☯✦◕♡◉✦◕♣◌✦◕⚛✽△✧✼⚚✮✶☼◓✾◈✿◇▼✫△✧☾◑◍★✻⚜◎♤▼✫⚜✻△✧✫▼⚛✽◉♡☀◔△✧△✧♤◎◉♡◍★
concept_145	mt	Maltese	concept_145	kunċett_145	◒☽⚚✼♤◎◌♣⚝✺✿◇✽⚛✦◕◍★◓☼☯✹◓☼●✭☽◒✬○✺⚝✩▲⚜✻◎♤✪▽▽✪◍★✶✮♡◉✽⚛☾◑✶✮★◍♣◌♡◉✼⚚◎♤
concept_145	mi	Maori	concept_145	ariā_145	✪▽☽◒☀◔◇✿●✭✷✯⚝✺✸✰✶✮◈✾⚜✻♤◎✺⚝⚜✻✷✯✹☯☯✹♠◆☆◐✬○◐☆☯✹○✬✽⚛✫▼◉♡◆♠▽✪☾◑✭●✪▽☾◑
concept_145	mn	Mongolian	concept_145	concept_145	◈✾✧△♡◉✮✶◕✦♣◌☀◔○✬✪▽●✭⚛✽☯✹▼✫⚛✽▲✩◐☆◔☀✦◕✺⚝✸✰☀◔⚜✻✽⚛♣◌♤◎✿◇◉♡✿◇✽⚛✷✯⚚✼☆◐
concept_145	my	Myanmar (Burmese)	concept_145	ConceP_145	⚚✼✮✶▲✩✸✰✶✮★◍◓☼◆♠◉♡✧△✸✰✬○◒☽✺⚝★◍✷✯◓☼✾◈◉♡◈✾●✭◌♣✭●⚝✺✾◈◓☼◔☀✯✷▼✫✼⚚♠◆☀◔
concept_145	ne	Nepali	concept_145	अवधारणा_१४५	△✧☀◔⚛✽✬○△✧✾◈☯✹✻⚜✯✷⚛✽✭●◔☀☾◑✰✸◑☾✼⚚✩▲☾◑☾◑◔☀△✧◕✦✫▼✪▽✸✰♠◆☾◑△✧✽⚛✯✷♤◎⚚✼
concept_145	or	Odia	concept_145	ଧାରଣା_145	◆♠◈✾✿◇◒☽♣◌▽✪♤◎✩▲✦◕♣◌⚝✺☯✹☆◐✺⚝⚛✽◍★✮✶✿◇⚛✽✽⚛◓☼○✬◌♣◆♠♤◎◔☀◈✾◍★◎♤✭●☯✹⚜✻
concept_145	ps	Pashto	concept_145	مفهوم_۱۴۵	☀◔✷✯✭●☯✹◓☼✦◕✻⚜◈✾◒☽◌♣◌♣✪▽✩▲✹☯☀◔✷✯◉♡⚚✼▽✪✿◇☀◔✶✮✻⚜▼✫◉♡✧△✪▽✽⚛✫▼✯✷◒☽☾◑
concept_145	pa	Punjabi	concept_145	ਧਾਰਨਾ_145	☯✹◕✦☯✹✦◕◇✿✻⚜◔☀✩▲◎♤◎♤◑☾♠◆◕✦⚝✺♤◎⚜✻♡◉✿◇⚜✻★◍⚚✼⚛✽♠◆♤◎✷✯◎♤✰✸✦◕✹☯◌♣✯✷✩▲
concept_145	sm	Samoan	concept_145	Manatu_145	✪▽☆◐♣◌●✭▲✩✯✷✽⚛♣◌♤◎★◍✦◕✾◈✽⚛▲✩☽◒◉♡⚝✺♤◎◎♤◇✿◐☆✧△✭●◎♤✫▼✽⚛◐☆♡◉◉♡☀◔✮✶✰✸
concept_145	gd	Scots Gaelic	concept_145	bun-bheachd_145	✾◈◇✿♣◌✫▼✶✮✧△✿◇●✭⚛✽✽⚛✯✷♠◆♤◎◇✿★◍◍★▽✪✧△◓☼✿◇◆♠♡◉☆◐♡◉◓☼✻⚜⚚✼✶✮✧△◉♡✫▼✪▽
concept_145	st	Sesotho	concept_145	Concept_145	◈✾◑☾◇✿○✬✦◕◓☼✭●☀◔✽⚛✿◇✾◈◓☼✽⚛☀◔◉♡★◍◉♡✫▼⚝✺☀◔✫▼☆◐✽⚛☾◑✼⚚✼⚚▽✪♤◎▲✩▲✩●✭♠◆
concept_145	sn	Shona	concept_145	pfungwa_145	✶✮○✬♠◆✬○⚝✺★◍♣◌◎♤✦◕✻⚜◍★☀◔♡◉☯✹☀◔◉♡⚛✽✦◕☆◐▼✫✦◕✦◕◉♡✩▲◍★✺⚝✸✰▲✩⚛✽▼✫✾◈✺⚝
concept_145	sd	Sindhi	concept_145	تصور_145	✮✶✭●✹☯✬○♤◎✽⚛☾◑✻⚜✬○✷✯▽✪♤◎⚚✼♡◉☯✹☽◒◍★◌♣✰✸✬○✷✯✶✮✦◕✹☯◇✿✽⚛☼◓◑☾☽◒⚛✽✼⚚☼◓
concept_145	si	Sinhala	concept_145	සංකල්පය_145	⚜✻✽⚛♤◎◇✿✪▽★◍✧△⚝✺◉♡☾◑✶✮☆◐⚝✺✺⚝✾◈♠◆✼⚚✾◈✸✰✬○✯✷◕✦◑☾⚝✺✫▼✺⚝✫▼☀◔●✭◎♤◕✦✾◈
concept_145	so	Somali	concept_145	Fikradda_145	♡◉▲✩✯✷⚚✼◌♣♡◉✫▼▲✩✸✰⚛✽◍★✪▽✻⚜♣◌✽⚛◉♡☯✹✩▲✷✯◈✾▼✫✺⚝✿◇✧△☀◔○✬✹☯✧△♤◎★◍◔☀✰✸
concept_145	su	Sundanese	concept_145	Konsép_145	✽⚛◕✦♡◉☽◒✺⚝♠◆✬○✧△✺⚝○✬◕✦◎♤✹☯♠◆✦◕⚛✽◈✾✭●✻⚜✪▽▽✪✺⚝✼⚚✫▼⚚✼✿◇✰✸✩▲✮✶✻⚜✦◕△✧
concept_145	tg	Tajik	concept_145	Консепсияи_145	✾◈◉♡✼⚚◓☼◈✾◇✿✶✮○✬✸✰✦◕✧△✹☯✿◇☾◑◑☾♠◆▽✪○✬◉♡◇✿◐☆◔☀△✧☀◔◑☾✷✯◎♤♠◆✾◈✽⚛⚛✽✬○
concept_145	tt	Tatar	concept_145	Концепция_145	○✬⚛✽◕✦✰✸◓☼✭●☾◑✷✯✩▲▽✪♤◎✪▽◉♡♠◆⚚✼☽◒✫▼✺⚝●✭✶✮✶✮✿◇△✧◒☽⚜✻⚜✻☀◔✮✶◈✾✶✮♤◎△✧
concept_145	tk	Turkmen	concept_145	Gepleşme_145	◑☾✸✰◓☼✮✶✶✮✿◇☽◒☀◔✻⚜✫▼✭●✯✷☽◒☆◐♤◎✼⚚◍★✺⚝◈✾✪▽✹☯☽◒♣◌♣◌◑☾◓☼✭●✶✮▲✩▽✪☀◔◆♠
concept_145	ur	Urdu	concept_145	تصور_145	☽◒△✧☀◔✷✯♡◉☯✹●✭☆◐✸✰✭●♤◎◕✦⚝✺◆♠✽⚛✬○✽⚛✦◕○✬✬○✻⚜✦◕☽◒✸✰☽◒♠◆⚛✽◈✾▽✪☀◔✯✷◇✿
concept_145	ug	Uyghur	concept_145	UNIGLE_145	◈✾✧△☆◐✧△◑☾☼◓✿◇✻⚜✪▽✫▼✻⚜✼⚚⚛✽✷✯◆♠◌♣▼✫✦◕⚜✻♣◌♤◎▽✪✯✷✪▽✶✮◎♤✰✸◆♠✾◈✦◕✮✶◓☼
concept_145	uz	Uzbek	concept_145	tushuncha_145	◕✦◆♠✬○⚛✽⚝✺☾◑◐☆◓☼♣◌✧△☼◓◑☾✾◈✧△△✧✫▼◉♡◕✦✶✮✿◇⚚✼✧△✻⚜⚛✽☀◔◎♤★◍♤◎✩▲☼◓♠◆▽✪
concept_145	cy	Welsh	concept_145	cysyniad_145	⚜✻✿◇◐☆◒☽♣◌♤◎✭●★◍✹☯☽◒▼✫◍★☽◒◔☀⚚✼✫▼⚚✼♠◆◎♤○✬✹☯☾◑✸✰☀◔◐☆◆♠✷✯✿◇⚜✻◒☽✻⚜◇✿
concept_145	xh	Xhosa	concept_145	Ingqondo_145	●✭♠◆☼◓✮✶♤◎✭●◆♠✺⚝☯✹○✬✯✷✾◈◔☀◑☾☆◐⚝✺⚝✺♤◎☽◒◑☾✭●✹☯◉♡✬○✫▼◑☾✭●⚛✽✶✮◕✦✬○☽◒
concept_145	yi	Yiddish	concept_145	concept_145	△✧✦◕▽✪✭●▲✩☀◔◓☼◆♠✷✯◎♤●✭✯✷◍★☆◐●✭✪▽♤◎✮✶⚜✻✯✷⚛✽◔☀☽◒★◍○✬✹☯✷✯◓☼◌♣◌♣✾◈⚚✼
concept_145	lb	Luxembourgish	concept_145	Konzept_145	☆◐✦◕✸✰★◍◎♤✭●☾◑◍★◎♤▼✫✸✰✯✷◍★♠◆◌♣◍★◆♠✿◇✸✰✻⚜◉♡✶✮☼◓✫▼▲✩◌♣▲✩✼⚚★◍▲✩✧△✸✰
concept_145	ny	Nyanja	concept_145	lingaliro_145	☆◐✧△☾◑✼⚚✾◈◔☀✶✮◑☾◓☼✶✮▼✫◕✦✬○♣◌✭●✽⚛◍★✪▽✸✰△✧✿◇☀◔✬○◓☼◉♡▲✩✮✶✧△◉♡▽✪♣◌✺⚝
concept_145	se	Northern Sami	concept_145	concept_145	▽✪✪▽◍★⚚✼◆♠◌♣◓☼✷✯✻⚜✶✮△✧◎♤☽◒♣◌◒☽◍★♡◉☼◓✯✷◒☽♣◌⚚✼◉♡☽◒◒☽☀◔✫▼✾◈✧△☼◓☾◑◒☽
concept_145	ss	Swati	concept_145	concept_145	✦◕✧△⚝✺✸✰✾◈◐☆◌♣◆♠✾◈✩▲☀◔☯✹✷✯✾◈⚜✻◑☾✧△✹☯☽◒✬○▼✫✼⚚◉♡✧△✼⚚☽◒✫▼◈✾✯✷◇✿✰✸▽✪
concept_146	en	English	concept_146	concept_146	✧△✧△✺⚝✾◈✫▼✭●✶✮◒☽◍★✰✸☾◑▼✫◑☾☼◓✸✰♠◆◔☀◆♠△✧☀◔✻⚜◕✦⚜✻◆♠◉♡◇✿✺⚝☀◔☽◒◕✦▼✫✻⚜
concept_146	es	Spanish	concept_146	concepto_146	△✧▽✪☀◔✼⚚◎♤✯✷✻⚜♡◉✺⚝☯✹◆♠✮✶✹☯○✬✮✶✮✶◇✿✿◇✯✷◈✾◇✿★◍⚜✻✶✮✾◈⚜✻✫▼◆♠☼◓✺⚝☾◑✸✰
concept_146	ru	Russian	concept_146	концепция_146	✷✯☯✹✸✰✯✷✽⚛☀◔◒☽◓☼✽⚛✪▽♠◆♠◆◉♡○✬⚚✼◑☾⚜✻⚜✻★◍○✬◑☾✻⚜☯✹☯✹☀◔✽⚛✹☯✰✸◈✾✼⚚✰✸★◍
concept_146	fr	French	concept_146	concept_146	✭●☯✹◆♠✮✶☾◑✯✷▽✪▼✫✬○☽◒♣◌★◍✽⚛○✬☼◓☾◑◕✦✿◇☯✹◆♠✦◕✬○◑☾♤◎◌♣✹☯✩▲⚚✼⚛✽♤◎☀◔♡◉
concept_146	de	German	concept_146	Konzept_146	⚛✽◆♠✧△♤◎⚜✻▽✪☀◔⚛✽◉♡♠◆☽◒●✭★◍⚝✺☾◑◎♤✽⚛✹☯✫▼▼✫⚛✽☀◔◌♣◍★♤◎◑☾♤◎✬○✺⚝△✧✺⚝◑☾
concept_146	zh-CN	Chinese (Simplified)	concept_146	概念_146	♡◉●✭✿◇✩▲◌♣⚛✽✦◕⚝✺♡◉✹☯✰✸✰✸✿◇✿◇✽⚛✸✰✼⚚♡◉⚝✺✸✰⚚✼★◍✬○✻⚜◉♡◓☼○✬✾◈♠◆☽◒◆♠☀◔
concept_146	zh-TW	Chinese (Traditional)	concept_146	概念_146	◉♡✹☯★◍✯✷✸✰♣◌♣◌♠◆◑☾◐☆✮✶✰✸◓☼○✬⚜✻△✧◐☆☆◐✻⚜✩▲◔☀◆♠✸✰✿◇☯✹◉♡◑☾⚝✺▽✪✸✰✺⚝⚛✽
concept_146	hi	Hindi	concept_146	संकल्पना_146	△✧✷✯✶✮✰✸▽✪●✭⚜✻⚝✺◉♡♡◉◉♡✺⚝✺⚝⚜✻☯✹⚛✽☼◓✯✷◇✿✯✷▽✪◔☀✷✯✭●▲✩◓☼○✬✫▼☯✹⚚✼✧△✫▼
concept_146	ar	Arabic	concept_146	Concept_146	✷✯✻⚜◑☾⚚✼✪▽☾◑◇✿○✬✭●◐☆◎♤✹☯✸✰♣◌◆♠●✭✿◇◇✿✾◈◓☼◇✿◕✦◓☼✬○✾◈✫▼◌♣☽◒✭●✸✰☯✹⚛✽
concept_146	pt	Portuguese	concept_146	conceito_146	☼◓✾◈✻⚜☾◑⚚✼◇✿◌♣◎♤✽⚛◐☆✭●♣◌◆♠◍★☼◓⚛✽♣◌♤◎✪▽♡◉✮✶✶✮◒☽◉♡●✭✩▲◒☽◍★●✭✹☯✿◇✻⚜
concept_146	bn	Bengali	concept_146	ধারণা_146	◌♣⚝✺✬○✹☯◇✿✷✯♡◉✧△◉♡◕✦✾◈◆♠◒☽▼✫◆♠✫▼▼✫✭●✷✯◌♣✻⚜◇✿✦◕✪▽◕✦◓☼◎♤✹☯●✭◓☼☼◓⚛✽
concept_146	ja	Japanese	concept_146	コンセプト_146	◑☾◐☆◇✿☀◔✮✶✿◇⚝✺☽◒✯✷✹☯✬○✯✷◒☽☼◓○✬▽✪△✧✿◇✽⚛✼⚚◎♤◆♠✷✯✽⚛✮✶◔☀✰✸▼✫✪▽✬○▲✩♠◆
concept_146	ko	Korean	concept_146	컨셉_146	✦◕◑☾●✭✼⚚⚛✽♡◉☯✹▼✫✾◈♣◌♠◆⚚✼◇✿☀◔◆♠♤◎✬○♠◆◆♠✧△✧△✾◈◓☼☆◐✮✶◉♡◎♤◓☼✹☯✺⚝◑☾⚝✺
concept_146	it	Italian	concept_146	concept_146	◒☽◈✾✬○☾◑✹☯✭●△✧⚝✺◐☆✷✯✭●✪▽▽✪◑☾✦◕✰✸◒☽☀◔☆◐◇✿✹☯★◍♣◌✺⚝⚛✽✬○✧△✼⚚○✬✭●◒☽◕✦
concept_146	tr	Turkish	concept_146	konsept_146	◌♣△✧⚜✻✺⚝△✧◕✦✺⚝♡◉✼⚚▽✪✺⚝◍★✷✯✪▽✬○○✬●✭▲✩✰✸◉♡⚛✽▲✩⚚✼▲✩◉♡◆♠◆♠✩▲✶✮✫▼☀◔☀◔
concept_146	vi	Vietnamese	concept_146	khái niệm_146	✩▲☾◑✿◇✻⚜✪▽◎♤✺⚝◉♡☽◒☼◓✯✷▼✫♡◉★◍△✧✾◈✼⚚♡◉✹☯◒☽★◍⚚✼◍★♤◎✪▽◈✾☯✹✬○⚛✽♡◉✫▼♠◆
concept_146	pl	Polish	concept_146	koncepcja_146	◕✦♠◆✾◈✸✰✾◈☯✹⚜✻☀◔◒☽○✬⚚✼●✭✰✸♤◎★◍◈✾✼⚚✬○◎♤✬○✾◈✾◈✸✰◌♣●✭✮✶△✧◌♣●✭✭●✪▽☀◔
concept_146	uk	Ukrainian	concept_146	концепція_146	✩▲♣◌✸✰◑☾♡◉✧△✧△☼◓♤◎✽⚛★◍◍★✷✯✷✯⚜✻✶✮✾◈◆♠◐☆⚚✼✻⚜✦◕⚝✺▲✩✺⚝✫▼◈✾✮✶☾◑⚝✺▲✩✬○
concept_146	id	Indonesian	concept_146	konsep_146	✹☯◇✿☯✹⚜✻◎♤✺⚝✻⚜✺⚝◈✾✻⚜⚝✺◐☆♣◌♣◌☀◔▲✩✮✶♣◌♠◆◍★▽✪✬○◔☀✬○◐☆◕✦✧△☼◓☼◓○✬✬○☼◓
concept_146	ms	Malay	concept_146	konsep_146	✧△✹☯✯✷✯✷★◍✦◕▽✪✶✮◒☽✭●✭●✯✷◎♤✦◕✫▼▲✩✯✷✫▼✩▲◔☀◑☾◌♣★◍✧△✧△♤◎◌♣✿◇✫▼✮✶♠◆▽✪
concept_146	th	Thai	concept_146	แนวคิด_146	✹☯☽◒◒☽⚛✽✽⚛✿◇⚜✻▲✩✸✰✹☯✭●★◍◕✦♠◆⚝✺♤◎✯✷✬○✻⚜◔☀✮✶☼◓♠◆◉♡✽⚛✻⚜✸✰◐☆✯✷◕✦◆♠⚝✺
concept_146	ta	Tamil	concept_146	கருத்து_146	◔☀●✭✰✸△✧▽✪✺⚝⚜✻✽⚛☯✹☆◐◎♤✼⚚○✬⚜✻✪▽✹☯◑☾◉♡◔☀◔☀△✧♣◌✸✰◒☽✹☯♣◌♠◆✷✯△✧✹☯☼◓▽✪
concept_146	te	Telugu	concept_146	భావన_146	✶✮●✭◌♣✻⚜◑☾◈✾☆◐☯✹✰✸✧△○✬☽◒◕✦◓☼◓☼♠◆◉♡✷✯✸✰◒☽✬○✯✷⚝✺▼✫✪▽☼◓◔☀✩▲◌♣▼✫◔☀✬○
concept_146	mr	Marathi	concept_146	संकल्पना_146	◐☆⚜✻✺⚝✷✯✬○♡◉✿◇◎♤✸✰☆◐✾◈☽◒⚝✺☾◑◔☀◇✿◍★◇✿✫▼✫▼◇✿◓☼◑☾✰✸◉♡✬○⚜✻✾◈✭●♠◆◈✾♣◌
concept_146	gu	Gujarati	concept_146	ખ્યાલ_146	✿◇✭●✹☯✸✰✰✸✹☯✻⚜◑☾✿◇☯✹◆♠✿◇✿◇☀◔⚜✻◍★◑☾◇✿●✭✶✮◓☼✹☯✹☯✭●✰✸✶✮◓☼☼◓♠◆♡◉✦◕✻⚜
concept_146	fa	Persian	concept_146	مفهوم_146	✫▼☽◒◓☼●✭☯✹✪▽✶✮✽⚛△✧✬○⚜✻▲✩●✭☀◔△✧☼◓⚝✺✷✯✾◈✰✸⚜✻☾◑★◍⚜✻◒☽♣◌⚛✽☽◒☼◓◔☀◎♤✮✶
concept_146	iw	Hebrew	concept_146	מושג_146	✽⚛◐☆✭●△✧♠◆◈✾✽⚛✸✰✩▲☽◒◑☾◇✿✺⚝◎♤▲✩◓☼✧△▲✩☯✹✪▽●✭✮✶⚛✽☾◑☯✹◕✦◍★◑☾✯✷✯✷◌♣✸✰
concept_146	nl	Dutch	concept_146	concept_146	◆♠⚛✽◍★◌♣⚚✼⚚✼✮✶▲✩♠◆✫▼✦◕✽⚛✫▼✦◕✶✮✭●◍★★◍▽✪◉♡✾◈☼◓✸✰✺⚝✺⚝✻⚜♤◎✬○✿◇✷✯✯✷▽✪
concept_146	sv	Swedish	concept_146	koncept_146	⚜✻✹☯✷✯♤◎⚝✺☀◔☀◔⚚✼◓☼✼⚚✹☯☽◒◈✾●✭☆◐◍★◌♣✸✰⚛✽✮✶✶✮◔☀♣◌◔☀▼✫▲✩△✧✰✸◈✾✭●✻⚜✬○
concept_146	no	Norwegian	concept_146	konsept_146	⚛✽✯✷◐☆☼◓☾◑⚚✼✰✸✸✰⚜✻◎♤▲✩✧△♡◉✬○✿◇✺⚝◔☀♤◎✭●♠◆♠◆♣◌✮✶☯✹◆♠✷✯✦◕⚚✼✷✯◇✿☀◔▽✪
concept_146	da	Danish	concept_146	koncept_146	✽⚛◔☀◐☆▽✪◕✦▼✫△✧☼◓✰✸◆♠☀◔☾◑☀◔◌♣✹☯✩▲◈✾○✬▽✪△✧◉♡✧△✻⚜☆◐✹☯☀◔◈✾☯✹☾◑✶✮✪▽✽⚛
concept_146	fi	Finnish	concept_146	käsite_146	♠◆✿◇☾◑✮✶♤◎☆◐☼◓◑☾✸✰✿◇♣◌♤◎◆♠◍★☽◒✿◇✰✸✹☯✬○✷✯◐☆▲✩◐☆☽◒▽✪✺⚝☀◔◐☆◉♡✹☯♡◉★◍
concept_146	cs	Czech	concept_146	koncept_146	☾◑✺⚝◎♤✹☯△✧☯✹▲✩✮✶★◍✷✯✭●◔☀●✭☀◔◑☾✪▽✿◇☾◑◍★▽✪✦◕♣◌▼✫◒☽★◍☽◒✾◈✻⚜✬○✩▲☀◔♡◉
concept_146	ro	Romanian	concept_146	concept_146	◑☾▼✫✶✮✶✮◆♠◈✾◆♠☆◐◎♤✮✶✻⚜◈✾✮✶◕✦▽✪⚜✻☾◑☽◒☆◐✩▲✮✶✪▽♤◎◌♣◓☼☯✹♤◎✻⚜✪▽◇✿✼⚚▼✫
concept_146	hu	Hungarian	concept_146	koncepció_146	✿◇⚜✻✪▽✼⚚✻⚜⚛✽✧△☼◓⚛✽♤◎✽⚛✺⚝✽⚛✫▼⚜✻♡◉◇✿◎♤▽✪⚚✼♠◆✬○✯✷◐☆✶✮◇✿✭●★◍✾◈◉♡✯✷▽✪
concept_146	el	Greek	concept_146	έννοια_146	▽✪✷✯♣◌✶✮☆◐✭●◍★✭●✯✷✿◇◍★✦◕☽◒★◍◓☼✷✯✧△◇✿◌♣◑☾☽◒⚜✻☽◒◆♠✼⚚◇✿✭●◉♡✧△△✧△✧◐☆
concept_146	sr	Serbian	concept_146	концепт_146	☽◒◈✾✾◈○✬✧△✰✸◒☽◍★▽✪✻⚜◈✾✼⚚▽✪✻⚜◐☆✾◈✾◈✩▲✦◕☾◑✸✰◍★☾◑◕✦◔☀△✧✶✮◌♣◈✾☼◓✯✷✧△
concept_146	hr	Croatian	concept_146	koncept_146	✭●★◍▽✪✮✶◆♠☽◒✻⚜★◍☼◓⚛✽✿◇☆◐☀◔✻⚜✧△✰✸✹☯♣◌⚚✼✿◇◕✦◉♡☼◓◌♣☯✹♠◆☯✹✭●♡◉✹☯✪▽◑☾
concept_146	bg	Bulgarian	concept_146	концепция_146	☆◐✶✮☽◒▼✫⚛✽○✬◆♠♠◆☯✹✼⚚⚜✻◓☼✿◇✸✰✰✸☾◑✸✰☀◔◉♡✽⚛▼✫✻⚜◔☀△✧♤◎◑☾✾◈✰✸△✧●✭◔☀⚛✽
concept_146	sk	Slovak	concept_146	pojem_146	✧△✿◇◕✦★◍◇✿▲✩▲✩♤◎◍★◈✾◔☀☯✹✶✮◕✦☯✹✻⚜▲✩✿◇☆◐✹☯♡◉✮✶▽✪▲✩✧△✮✶✫▼✽⚛◆♠◈✾★◍✷✯
concept_146	sl	Slovenian	concept_146	koncept_146	✰✸✾◈☽◒★◍♡◉✮✶☽◒♡◉✭●⚜✻⚝✺✪▽▽✪◆♠▽✪✩▲✫▼△✧⚛✽◌♣☾◑◌♣✾◈☆◐⚝✺⚛✽✬○☀◔✻⚜✧△✫▼◆♠
